MSISDN	VERSION_DATE	RSRP_F141F47_FWZ	RSRP_105_CNT	RSRPCOVER105	RSRP_110_CNT	RSRPCOVER	SINR_F40Z40_FWZ	LOWSINR0	LOWSINRN3	SIXDB3NEI	X2_REPEAT_SUC_CNT	TAC_REPEAT_SUC_CNT	TAU_SUC_CNT	TAU_SUC_5UP_CNT	PAGING_CNT	PAGING_RATIO	LTE2GSM_REDIRECT_CNT	LINK_DROP	WEAK_HOURS	PHR0_CNT	LOWPHR0
99DBD5AB85EC5E456F365BC1A2AB0FDE	2018/8/13 0:00	-105	117	92.86	122	96.83	10	0.79	0.79	0	26	0	0	0	64	100	0	0	2	6	4.76
74AADF69BB11C58D92BB4F388C1BB298	2018/8/13 0:00	-88.64	550	100	550	100	13.75	0.36	0.18	0.18	2	0	17	0	352	100	0	0		1	0.19
1D8C9596356CF935C15B5FE3A52FAF1D	2018/8/13 0:00										0	0	19	0	135	100	0	1			
96CA49065F31BB4F7945292F470939DA	2018/8/13 0:00	-90.1	672	66.08	841	82.69	14.35	2.42	0.68	0.39	0	0	13	0	403	100	3	0	7	64	6.27
AADDAC1B4603E3678AD71408E00E254F	2018/8/13 0:00	-87.36	306	98.71	310	100	10.36	0.32	0.32	0	428	0	2	0	129	100	0	0		4	1.29
7ADF54914027556585AB9A35F61CC823	2018/8/13 0:00	-97	131	99.24	132	100	11.2	0	0	0	0	0	3	0	28	100	0	0		9	8.18
3E1138714C61FF3C037B6EB05C03234B	2018/8/13 0:00										1614	0	126	91	331	100	4	0			
DB41BFB2EEF8ECF5BEACD69BA2382A9A	2018/8/13 0:00	-74.5	2	100	2	100	10.5	0	0	0	0	0	48	21	0		0	0		0	0
49B66EF0D4DAA641D9837FC563FD2486	2018/8/13 0:00	-84.94	165	76.74	182	84.65	9.67	2.78	1.39	0.46	18	0	69	40	113	100	2	0	1	43	20
CEDA641D74A484AA1B951EA251577735	2018/8/13 0:00	-84.8	713	97.4	721	98.5	13.03	0.14	0	0.54	46	0	35	0	127	100	0	0	2	6	0.83
5D28E252ED6A004C4AD77497FE2A824E	2018/8/13 0:00	-88.4	211	92.54	223	97.81	5	1.32	0	0	12	0	19	0	130	100	0	0	1	3	1.32
144E3EE86CDFBF075C82E87A3344B54C	2018/8/13 0:00										10	0	9	0	175	100	1	0			
BB51ED49749475FDE4BD947B4C86F36E	2018/8/13 0:00										14	0	0	0	241	100	0	0			
EE1A3DFA714A0CDA13B6AFB62A015F40	2018/8/13 0:00										0	0	22	0	43	100	0	0			
74A2E8A28E473D3E0DE773880A62A948	2018/8/13 0:00										2	0	29	0	13	100	0	0			
B97827025BBAD65D4AC1BFC38FD66304	2018/8/13 0:00	-106.71	105	24.31	217	50.23	4.82	4.4	1.85	0	62	0	266	250	179	100	43	0	21	264	61.11
C51ED0760C9754F0790BEF6FACC5F502	2018/8/13 0:00										0	0	0	0	0		0	0			
AB2F38E90CDF4F107609440E456A4D71	2018/8/13 0:00										0	0	43	6	11	100	0	0			
FEF1866B5E0A1863AAA2E0008A6C6E38	2018/8/13 0:00	-100.5	421	94.82	438	98.65	10	0	0	0	8	0	2	0	127	100	0	0		0	0
9610AB3D6DD6F7148EADB4213D346DA5	2018/8/13 0:00										0	0	4	0	153	100	0	0			
B49D08FBBCA429D48BBF922CCD60D80E	2018/8/13 0:00	-87.2	594	68.12	829	95.07	8.8	1.26	0.34	0.11	10	0	4	0	548	100	0	0	2	53	6.09
ED99647B3D9BA57E79860329B593B906	2018/8/13 0:00	-83.08	143	99.31	144	100	11.05	1.39	0	0	16	0	244	233	557	100	0	0		0	0
5A3D843E980AF4A1E7DDFD2487E7A807	2018/8/13 0:00	-106.89	244	86.22	249	87.99	7.67	4.24	1.41	0	4	0	29	19	82	100	18	0	5	37	13.07
02515C04283C50C2CEA1C6FFADC839AE	2018/8/13 0:00	-91.88	745	89.87	807	97.35	14.31	0.48	0.24	0	32	0	14	0	138	100	1	0	3	37	4.46
A7B3845B9468B065A2022C266E59F3BF	2018/8/13 0:00	-88.88	825	92.7	858	96.4	12.23	1.45	1.11	1.78	56	0	87	82	198	100	4	0	1	47	5.35
0559AD7722259EB1535A9B34B951DD42	2018/8/13 0:00	-114.75	0	0	1	2.63	1.25	28.07	21.05	0	2	0	172	162	411	100	61	0	4	45	83.33
BBB8AB8B9DC835A25BA389BEA65E2E92	2018/8/13 0:00										352	0	6	0	528	100	4	0			
398B6BBD7AD09B0288054AD46CFCDACD	2018/8/13 0:00	-88.13	123	41.28	235	78.86	10.16	2.68	2.35	0	240	0	68	39	176	100	6	0	4	100	33.67
23DD6F67D0CC15066588B4B19D3E2D02	2018/8/13 0:00	-98.83	411	52.62	622	79.64	0.67	2.16	0.76	0.13	54	0	74	59	491	100	35	0	6	220	27.95
FBF2D5492BB0103DA03042F1FF6403C6	2018/8/13 0:00	-101.5	1442	98.5	1463	99.93	8.25	0.07	0.07	0.34	186	0	0	0	639	100	0	0		43	2.94
263393B84E250973821C2194D3D0011E	2018/8/13 0:00										0	0	0	0	0		1	0			
62F54F70905B647548D11F67B3C9A065	2018/8/13 0:00	-77	2	100	2	100	19	0	0	0	0	0	33	0	5	100	0	0		0	0
9ED92C49FEAF06BDEECBE7A034F6AE4E	2018/8/13 0:00	-101	37	94.87	39	100	8.33	0	0	0	174	0	1077	1072	1031	100	2	0		0	0
058F90A3BFB2FAEC024DF6A9D1264932	2018/8/13 0:00	-88.26	126	95.45	132	100	12.06	0.75	0.75	3.73	54	0	235	214	71	100	0	0		4	2.99
9D35066D86421AE625A7E6AC64D2C389	2018/8/13 0:00	-84.42	945	98.03	947	98.24	14.8	0.62	0.31	0.62	84	0	10	6	293	100	6	0	2	18	1.87
60E503F83C9395AA330880D5EC90FA11	2018/8/13 0:00										208	0	208	198	202	100	1	0			
19BA8A0CA1D2279AD1FA96509A77FF4E	2018/8/13 0:00										0	0	4	0	18	100	0	0			
78B31EC3B49D26CEA046370523678EDE	2018/8/13 0:00										2	0	7	0	226	100	0	0			
A01B5322FBDCBBD44D5E71AAB61B297B	2018/8/13 0:00	-104.33	85	82.52	100	97.09	20.67	0	0	0	214	0	94	59	161	100	0	0	1	5	10.64
4C758F283E8A9BA262ABBFCCE05EB351	2018/8/13 0:00										0	0	34	0	28	100	0	0			
31C7B9AB60E0ED751FF741D7985E5602	2018/8/13 0:00	-85.11	31	49.21	32	50.79	17.33	0	0	3.17	154	0	118	106	46	100	1	1	5	26	50
FDCF1F80992219016AF2C95154403053	2018/8/13 0:00										70	0	0	0	541	100	0	0			
9917FA1FEBD8EE81C73A649773F79CDF	2018/8/13 0:00	-79.83	78	100	78	100	0.29	7.07	2.02	0	14	0	27	0	41	100	0	0	1	0	0
5F7CD1EEAA692A40BFBBBCB15E0F475E	2018/8/13 0:00	-78.38	2128	99.81	2132	100	14.48	0.09	0	0.05	62	0	0	0	1254	100	0	0		6	0.28
D65410237A6BB24C67CA43027EAE3BE1	2018/8/13 0:00	-86.91	434	97.75	434	97.75	10.65	0.23	0.23	2.25	56	0	2	0	152	100	0	0	6	9	2.03
28247062C9C261F42CD26B9E5EE63367	2018/8/13 0:00										0	0	31	16	33	100	1	0			
2A635086B26F530447E53A3A236C0160	2018/8/13 0:00	-88	108	100	108	100	10.5	0	0	0	126	0	0	0	16	100	0	0		7	6.42
40A030E77A59DA955D15166110BD49E1	2018/8/13 0:00										0	0	31	6	150	100	2	0			
9E61233ECA3A3C28789598F5E2CE9865	2018/8/13 0:00	-105	96	71.64	99	73.88	8	2.24	0.75	0	0	0	2	0	22	100	0	0	2	14	10.45
C51B201AA0691620561DCBAAB663F12D	2018/8/13 0:00	-80.4	151	100	151	100	15	0	0	0	2	0	22	0	77	100	0	0		0	0
B818B25733F667C2ACA6416F39347A46	2018/8/13 0:00										0	0	45	34	87	100	22	1			
94888987572D63CD2BE20C5C10BA4263	2018/8/13 0:00	-90.25	35	89.74	38	97.44	10.83	2.56	2.56	0	1820	0	138	130	473	100	10	0		2	5.26
DC7FD0FBD7EB9297E6ADEDBFE43F07DC	2018/8/13 0:00										0	0	74	68	197	100	3	0			
3F3D97AEA51FC742AADE96F4BAAB6CF2	2018/8/13 0:00	-109	0	0	5	18.52	4	3.7	0	0	0	0	31	0	16	100	1	0	7	25	92.59
1C7470BC0F05E0BD6A743BFB26A6E1A0	2018/8/13 0:00	-103	1	100	1	100	4	0	0	0	0	0	32	0	14	100	1	0		0	0
707F95B88403481633CBC34BCB99E533	2018/8/13 0:00										152	0	17	0	110	100	0	0			
2271045968BD1259111D6D080AFCEE60	2018/8/13 0:00	-104.75	3	37.5	3	37.5	0.33	12.5	0	12.5	76	0	14	0	163	100	5	0	3	6	85.71
9BFB350791B8BEF804AF4E78D5FADDCA	2018/8/13 0:00										0	0	12	0	14	100	0	0			
7DBBADC8D78E6D4A65070F48722EC04F	2018/8/13 0:00	-86.54	307	50.74	428	70.74	11.58	0	0	0	6	0	46	29	302	100	19	0	14	270	44.78
9F151D653CE6BC7FA46E65036A86FEED	2018/8/13 0:00	-93	67	98.53	68	100	9.73	1.41	1.41	0	2	0	7	0	14	100	0	0		2	2.94
BBE28B9B7881E858C8016E2F7386DD15	2018/8/13 0:00	-90.89	329	93.2	345	97.73	11.03	1.7	1.13	3.12	130	0	264	241	207	100	15	0	1	42	12.07
B212D438DA009DC957EEC94CB5075050	2018/8/13 0:00										6	0	21	0	120	100	0	0			
2058D626171DDA2C499159EFC7F50051	2018/8/13 0:00	-85.93	219	92.8	233	98.73	17.3	0	0	1.61	166	0	14	0	59	100	0	0		0	0
7E0E53ED5CBC9F0D621739706A6A74CF	2018/8/13 0:00	-89	1	100	1	100	15	0	0	0	898	0	44	15	139	100	0	0		0	0
D5E0BD9B42B4DCFF14F91CE0870856ED	2018/8/13 0:00										4	0	9	0	36	100	1	0			
C5655E1CA577821680983550374CD227	2018/8/13 0:00	-103.8	111	11.72	127	13.41	6	2.64	0.84	0	48	0	1	0	486	100	1	0	9	654	69.06
F438A403B1549017EF5BCCF4B18037CF	2018/8/13 0:00	-91	95	93.14	95	93.14	5.5	1.92	1.92	0	14	0	23	0	66	100	1	0	3	5	4.81
F5D1212E2A3C7C0517AD2D54E71E3D06	2018/8/13 0:00	-79.39	306	97.14	313	99.37	15.22	0.32	0	0	64	0	6	0	114	100	0	0		3	0.95
D11FE60164EC60A8EA1C5469B776E224	2018/8/13 0:00	-103.67	59	14.39	304	74.15	10	0.49	0	0	8	0	0	0	108	100	0	0	5	131	31.95
1D0D1096CB1F1930E259AE8D45DC3A68	2018/8/13 0:00	-86.44	582	95.88	604	99.51	12.78	0.99	0.33	6.75	178	0	82	52	201	100	0	2		14	2.31
A96D555FB9EFE3AC29BD1656B020DCF3	2018/8/13 0:00	-75.95	702	99.72	704	100	15.68	0.28	0.14	0.57	46	0	10	0	197	100	0	0		6	0.85
39F2FA017FE1633D57185851B18EC60B	2018/8/13 0:00	-96.5	280	77.35	359	99.17	8	1.1	0.28	0	20	0	15	0	86	100	0	0		26	7.18
BBCC66BF9A0F12C46FF056ABA346940C	2018/8/13 0:00	-86.61	259	92.17	274	97.51	11.09	1.74	1.05	0.7	56	0	98	73	201	100	8	0	1	29	10.14
74CCCEE96132B9502F8E3A506352B8C2	2018/8/13 0:00	-84	20	100	20	100	4	13.64	0	0	0	0	24	0	17	100	0	0	1	0	0
947C847CD7BDA3B5D8990460E8815138	2018/8/13 0:00	-90.25	248	100	248	100	9	1.61	0.4	0	2	0	35	6	82	100	0	0		6	2.42
6C17302D97B444D7A11EB2B43B250BFB	2018/8/13 0:00	-90.76	210	99.53	211	100	15.82	0.47	0.47	1.89	0	0	6	0	298	100	1	0		0	0
09D00BDDFBD67E1C369F0DCC742D2474	2018/8/13 0:00										14	0	25	0	53	100	0	0			
FDC0DA2508A7C858E269AC0453C09D31	2018/8/13 0:00	-81.63	213	88.02	215	88.84	10.58	1.24	0	1.65	96	0	5	0	55	100	1	0	14	9	3.75
5050CA8D430489B2FBF28CD0EBB31170	2018/8/13 0:00	-100.64	37	48.05	37	48.05	7.93	2.56	1.28	0	6	0	45	23	46	100	12	0	12	34	43.59
0DFDF2A78290B7167B6F7A5EF2EC82BE	2018/8/13 0:00	-89.63	478	95.6	487	97.4	10.95	2.4	1.6	0.8	230	0	106	106	258	100	3	0	2	29	5.84
756B95373D02CE2F6636E5F579818729	2018/8/13 0:00	-91.33	14	100	14	100	11.67	0	0	0	112	0	2545	2543	135	100	1	0		1	7.14
58D1E73D9A599F6F28FB9E46EF36E35C	2018/8/13 0:00	-86	9	100	9	100	9.5	11.11	11.11	0	64	0	101	91	109	100	1	0		0	0
E0BD79144A62AE06D210225775C50951	2018/8/13 0:00	-90.98	489	96.26	497	97.83	10	0.39	0.39	4.72	52	0	24	18	153	100	1	0	2	13	2.56
D5E3E1EFE642050954534E4F154657CF	2018/8/13 0:00										0	0	37	6	8	100	0	0			
B2835EB6B2AE80DEBBF4C7F53664F5D2	2018/8/13 0:00	-92.42	77	40.1	87	45.31	11.61	1.03	0	0	8	0	111	88	115	100	26	0	16	43	22.51
8703E851134672FAD8937EE56C026265	2018/8/13 0:00										280	0	97	89	243	100	65	0			
1D6E613FCBDAD1823EEBC5227A03E8A6	2018/8/13 0:00										2	0	89	47	17	100	0	0			
4AEA32F276A7F400D3C86A011BAD98E5	2018/8/13 0:00	-96.5	1	50	1	50	9	0	0	0	366	0	41	12	478	100	9	0	1	0	0
9DF021294BD3316CC4039CE4D757BF14	2018/8/13 0:00										6	0	39	11	24	100	1	0			
7B45EE7029BA3F531E1811AB57CA8119	2018/8/13 0:00	-75	39	100	39	100	10	0	0	0	0	0	21	0	64	100	0	0		0	0
057FCDB17C5B42D6134D574F34C832E8	2018/8/13 0:00	-87.93	349	91.36	371	97.12	14.14	1.31	0	0	28	0	31	9	105	100	4	0	2	18	4.71
E259A6055035FBFE15340B20F0D0EC17	2018/8/13 0:00										114	0	3	0	104	100	0	0			
9F0F094B5ED325CE20F66257ADEB8A47	2018/8/13 0:00										170	0	0	0	199	100	0	0			
B8D1DE64443E99D504495586D81AE439	2018/8/13 0:00										0	0	0	0	13	100	0	0			
9234701D524E19A17A6E6CB9D7540AEE	2018/8/13 0:00										0	0	21	0	150	100	0	0			
CE0AF53509DBD8A6D199A38B69B78D43	2018/8/13 0:00										4	0	72	47	76	100	0	0			
979C5925E7ECFFB65B9CC71332D4126D	2018/8/13 0:00	-100.33	447	94.3	468	98.73	8.67	0.21	0.21	0	20	0	17	0	428	100	0	0		7	1.48
AF15A35828E65FFD2CF835F7CF853F7D	2018/8/13 0:00	-84.44	105	95.45	108	98.18	11.56	5.79	2.48	0	0	0	30	17	716	100	0	0	2	4	3.6
EB23B687290E059EB41FD44346C0DF23	2018/8/13 0:00	-80.5	14	100	14	100	20.5	0	0	0	18	0	10	0	77	100	0	0		1	9.09
D6C03F367FE988EE27114FDF99114BDA	2018/8/13 0:00										96	0	11	0	385	100	1	0			
05EE5E5C29C9A6BF7448BE51364F1E23	2018/8/13 0:00										4	0	285	261	200	100	12	0			
B4BCC8F85B9FAF7FFB52379EB815CEDD	2018/8/13 0:00	-89.9	565	81.29	600	86.33	11.14	2.01	1.01	0.14	168	0	73	61	153	100	4	0	11	86	12.37
32E5B0F390DB49E2129CEC5E8F41C124	2018/8/13 0:00	-88.75	83	98.81	84	100	9.5	3.57	0	0	32	0	9	0	27	100	0	0		0	0
43204E4862F40D063036E7753E9FD340	2018/8/13 0:00	-89.3	286	90.22	300	94.64	10.3	0.63	0	0.63	210	0	13	0	155	100	0	0	1	13	4.08
E7AD4AE4B80CDBFDF90E19245031C817	2018/8/13 0:00	-94.49	311	74.58	382	91.61	9.89	0.48	0	0.48	38	0	35	13	445	100	7	0	3	35	8.45
E39118895970CCA2068F7A0E651F1A79	2018/8/13 0:00	-73	29	100	29	100	10	0	0	0	0	0	0	0	70	100	0	0		1	3.45
02667C8D501FFA38B04CAF6A32BB3ADA	2018/8/13 0:00	-90.39	1653	91.43	1737	96.07	8.92	2.09	1.54	0	278	0	1643	1638	942	100	7	1	3	82	4.54
01D516F1EF3C8229D9AC45CE0937515C	2018/8/13 0:00	-85.11	372	97.89	374	98.42	10.33	0.53	0	0.26	18	0	25	0	181	100	0	0	1	5	1.32
18680829B91F69DC543D98797160B368	2018/8/13 0:00	-90.29	583	96.68	596	98.84	8.73	1.31	0.49	1.96	64	0	22	0	509	100	2	0	1	68	11.35
594A7A602CC095F7CC8F1755489316AB	2018/8/13 0:00	-98.67	24	88.89	27	100	10.5	0	0	0	180	0	54	27	572	100	0	0		1	3.7
34B0F5924A422FF922AB879D3106E0B1	2018/8/13 0:00										132	0	64	49	95	100	1	0			
380E8A0E39070E684042EC9CF11FFA74	2018/8/13 0:00										0	0	0	0	89	100	0	0			
784C48E1B907FBF689B13E6845068E3C	2018/8/13 0:00										1476	0	0	0	74	100	0	0			
6746291427F6151AF890D4D0F103F08E	2018/8/13 0:00	-94.61	618	83.74	686	92.95	14.55	0.95	0.27	0.14	1340	0	23	6	286	100	23	0	4	56	7.59
2B20DA63A31783001089743EFA31589D	2018/8/13 0:00										556	0	8	0	152	100	0	0			
97009A3C3479C1EC1363F6740FA3F44D	2018/8/13 0:00	-81.13	666	98.96	672	99.85	13.66	2.97	0.89	4.16	490	0	469	449	195	100	0	0		8	1.19
A44AB33450111868425ACC9A227B10AC	2018/8/13 0:00	-101	78	85.71	91	100	11	0	0	0	0	0	36	8	47	100	0	0		1	1.1
98F27C111C1E9F431B6CDFDB92040B52	2018/8/13 0:00	-89.54	490	95.33	506	98.44	9.5	0.39	0.39	1.36	100	0	2	0	198	100	0	0	3	10	1.94
C48FFC0A6EEDF20A6649D2C4A2019CA2	2018/8/13 0:00	-81.33	148	100	148	100	18	0	0	4.67	0	0	7	0	71	100	0	0		0	0
F1A66AC6F337809161A0BC202C335309	2018/8/13 0:00										0	0	122	117	470	100	1	1			
08246DE1E32BA19A90BAFE76BA144BFD	2018/8/13 0:00	-83.63	400	93.9	417	97.89	11.2	0.7	0.23	0.23	112	0	20	0	179	100	5	0	2	13	3.08
345B40AA18477C2D1564F3C800E5FF2B	2018/8/13 0:00	-96.2	100	72.99	120	87.59	14.5	0.72	0	1.45	56	0	1	0	59	100	0	0	4	1	0.78
D852F9EFB0701C67B2C48473CB14C68F	2018/8/13 0:00										0	0	49	19	117	100	4	0			
ABCFA2347F136D29DEF38178D4E47EEC	2018/8/13 0:00	-94.88	313	80.67	354	91.24	8.63	2.06	1.29	0.26	126	0	24	0	153	100	0	0	5	40	10.28
72EA917149AB71F5CC0FAABB7BCBB2D8	2018/8/13 0:00	-94.55	629	69.12	720	79.12	8.37	4.25	2.94	2.33	0	0	288	280	226	100	110	0	12	148	19.95
C26B6D0E3154A9B36E8EDBC83A83F206	2018/8/13 0:00	-83	8	100	8	100	11	0	0	0	34	0	13	0	192	100	0	0		0	0
2C487E1D6194FB2B2FC26C77589C448D	2018/8/13 0:00	-96	446	67.07	524	78.8	10	0.3	0.15	0.15	24	0	11	7	481	100	0	0	8	19	2.86
1572C1092ED3B2C783EE2488E4DCD1A3	2018/8/13 0:00	-103	290	88.96	304	93.25	-1.5	5.47	3.34	0.3	80	0	34	0	243	100	1	0	3	19	5.78
9B38703604D7B8E8C805113E15781CB8	2018/8/13 0:00										192	0	0	0	148	100	0	0			
91B29670CD42840CD225B9422D2F8000	2018/8/13 0:00										186	0	78	77	173	100	0	0			
B1BB2110248BC595EAF37B194D9E1C1E	2018/8/13 0:00	-77.52	273	99.64	274	100	11.32	1.46	0.36	0	84	0	10	0	191	100	0	0		6	2.21
D0DD414A9267C87E4822BD2D6D06CE4A	2018/8/13 0:00										0	0	6	0	871	100	0	1			
9DA94FF900F14247659CDAFD2CDEFAC7	2018/8/13 0:00										0	0	27	0	93	100	0	0			
BF5618E68CBE3C58D64CD5D26AA406BA	2018/8/13 0:00	-102	3	50	6	100	2	0	0	0	70	0	75	74	76	100	0	0		4	100
022100682CCA927197C0D6C925CFB874	2018/8/13 0:00										48	0	0	0	269	100	0	0			
E057FD1C84A24AAF39A4D6DB854A4BA9	2018/8/13 0:00	-100	177	100	177	100	7.67	0.56	0.56	3.95	124	0	25	0	77	100	0	0		26	14.77
63D375773284FAAD9F74D9A6C23D8A76	2018/8/13 0:00										722	0	101	90	285	100	41	0			
81CD333E7A03D9879F78DDB9C73536DE	2018/8/13 0:00	-103.33	146	32.16	246	54.19	6.67	3.73	1.75	0.44	108	0	169	150	199	100	72	0	14	204	44.93
63175EC89985EFF5E91FE7A63090BEAF	2018/8/13 0:00	-98	23	36.51	23	36.51	10.5	0	0	1.59	10	0	48	15	26	100	12	0	6	41	66.13
4532DA1DE4C8E09686E4B0499186CCEE	2018/8/13 0:00	-102	218	50.46	297	68.75	6	0.93	0	0	6	0	6	0	212	100	55	0	5	156	36.11
FF380F77DEFDA9B8A14B9442E6A69B2E	2018/8/13 0:00	-96.51	1157	82.47	1291	92.02	10.7	2.64	2.17	0.88	0	0	64	53	704	100	42	0	5	65	4.61
C0DD0E4629743A94B312B7F81AD9A502	2018/8/13 0:00	-82	23	100	23	100	10.33	0	0	0	2	0	1	0	8	100	0	0		0	0
00C3D4C246311CE2DB7C22669411099C	2018/8/13 0:00	-102.17	129	61.14	180	85.31	11.67	0.47	0	0.95	50	0	23	6	105	100	1	0	11	36	17.39
C04A5987D45B4A9A8B72811AF54C214B	2018/8/13 0:00										128	0	126	122	884	100	0	0			
185077AEB32DDC77FC9D1BD982E983BD	2018/8/13 0:00										70	0	38	0	1130	100	0	0			
7DBDE54EC2C12A1E1350C1720E7F53E8	2018/8/13 0:00										0	0	128	113	25	100	60	0			
AB8C7328BFA5A4FA555CEB7CC3058104	2018/8/13 0:00										12	0	24	6	51	100	0	0			
1D3D68A3E825A70E1483CADEEA85A72D	2018/8/13 0:00										364	0	32	0	719	100	17	3			
F97062396627035ABEAF7BD038DFE3A3	2018/8/13 0:00										98	0	0	0	90	100	0	0			
1510E19D0A5E5DEFF364E5E75C046100	2018/8/13 0:00	-91.81	1356	85.93	1531	97.02	14.19	0.19	0.06	0.13	140	0	65	53	717	100	6	0	2	47	2.98
0B4F04ABDA8D1C4924BB347E702EDBE5	2018/8/13 0:00	-84	1	100	1	100	14	0	0	0	36	0	42	6	110	100	0	0		0	0
3AAF8F8B998B7AD074B37F994D9F4B37	2018/8/13 0:00	-99	9	100	9	100	9	0	0	0	2	0	27	0	11	100	0	0		1	11.11
B8C22911D153365D6DA7C979F37FC4AB	2018/8/13 0:00	-88.95	877	85.23	1007	97.86	9.81	1.65	0.97	1.74	112	0	131	99	483	100	7	0	2	28	2.76
C377EC57912FD421CC9AAB223ED7D2B9	2018/8/13 0:00										0	0	0	0	0		0	0			
D1D8A0CD15C0296FF17D7116CA264086	2018/8/13 0:00	-85.05	988	98.9	994	99.5	9.69	0.5	0.3	0.7	114	0	16	0	329	100	0	0		20	2
95BBBBFA44F93FCEFE14D0BCB8B9AB30	2018/8/13 0:00										98	0	163	163	113	100	0	0			
4D8E056D7DC5A4CB0BED5030C642006C	2018/8/13 0:00	-90	3	100	3	100	14.67	0	0	0	464	0	385	368	998	100	14	0		0	0
04D087A30DE99486BB0DF0263D5B7244	2018/8/13 0:00										2	0	11	0	386	100	3	0			
43858CB928D58D2ECFF30758898DCA29	2018/8/13 0:00	-106	97	56.07	110	63.58	-5	9.14	2.86	0	6	0	100	86	218	100	68	0	10	91	52.3
341A0D27C7CAFA44520D9D207B4B6CD9	2018/8/13 0:00	-108.5	4	8	34	68	7.5	2	2	0	152	0	193	170	454	100	22	0	2	6	12
77586C0DD53D13A4A08F6D5D0C039EBA	2018/8/13 0:00	-107.67	65	6.74	723	75	11.33	10.37	2.49	0	512	0	396	379	1048	100	248	1	19	841	91.12
9A2A1BD76A03E0EDD3D2728195FE5E18	2018/8/13 0:00	-92.58	32	96.97	32	96.97	10.69	5.88	0	0	960	0	103	83	114	100	2	0	1	0	0
94EF10A3311ECAAFEE9D888502BB68B9	2018/8/13 0:00	-94.13	137	78.74	140	80.46	9.14	2.84	2.27	1.7	32	0	56	51	73	100	26	0	4	42	24
96256D8DE85B02885A38667562C0188C	2018/8/13 0:00	-86.13	142	83.04	155	90.64	10.88	2.34	1.75	2.34	24	0	24	0	201	100	0	0	2	7	4.12
3B82613C752D9A846BF970BF4C95C755	2018/8/13 0:00	-91.5	91	95.79	95	100	11	0	0	1.05	24	0	9	0	170	100	0	0		0	0
CA0336C701680D5182B9C49F3669EB2C	2018/8/13 0:00										0	0	37	17	7	100	2	0			
80D4CEB1221530E0E07CDF3F04CFF098	2018/8/13 0:00	-94.19	390	50.65	750	97.4	10.61	0.91	0.26	1.17	146	0	78	50	417	100	4	0	2	63	8.17
D81B38C6928368A29F3F1E01B559A249	2018/8/13 0:00	-86.4	23	92	25	100	12.23	6.45	3.23	3.23	52	0	389	360	351	100	9	0		1	3.85
AFBA8DC3F55321A8B248388E314DB480	2018/8/13 0:00	-86.54	412	57.62	678	94.83	14.21	0.28	0.14	0	146	0	8	0	414	100	7	0	3	66	9.23
8805267EC1D3D5A340DD68653C277FA1	2018/8/13 0:00	-104.86	101	34.95	182	62.98	10.29	2.42	0.69	0.69	8	0	646	646	214	100	85	0	13	120	41.52
3A01B6EF334E72E9F9129A02C38D6E0D	2018/8/13 0:00										0	0	1	0	156	100	0	0			
2679D5B48FBC817095165DF54F3F04A2	2018/8/13 0:00										0	0	5	0	183	100	1	0			
51617024D89720200695C71BD7005039	2018/8/13 0:00										2	0	241	219	17	100	1	0			
8B434E912BFE182E6F92AF94476F36CD	2018/8/13 0:00	-89.54	457	86.72	492	93.36	9.62	3.33	1.93	4.91	0	0	12	0	148	100	1	0	4	29	5.78
637FAA5A5F3606393A1F6225619C58E7	2018/8/13 0:00	-90.5	192	98.46	193	98.97	9.14	0	0	0.51	10	0	34	10	118	100	0	0		3	1.53
3FFBDB9FF46422C122AEDFED65AD48A8	2018/8/13 0:00	-87.65	481	90.93	518	97.92	12	0.38	0	0	224	0	42	17	137	100	3	0	2	22	4.16
890487514821D8F3A6BFF947C8096269	2018/8/13 0:00	-102	7	77.78	9	100	0	0	0	0	0	0	5	0	6	100	0	0		6	66.67
2E60F5D3045DF5105CB5378AC0DF39DC	2018/8/13 0:00	-81.21	524	97.58	531	98.88	11.78	0.37	0.37	19.74	112	0	10	0	210	100	1	0	1	6	1.13
C1EB6E53C66191CC5EFA5F6EBD968DBA	2018/8/13 0:00										82	0	2	0	662	100	0	0			
D4CFBD07EA255D7CF4F3C0D30BACF13A	2018/8/13 0:00	-114	0	0	1	10	-4.5	23.08	15.38	0	4	0	463	439	29	100	8	0	8	12	100
83C1029614E44662815B076AA18BC6DB	2018/8/13 0:00	-100.5	106	83.46	127	100	-0.5	1.57	1.57	0	0	0	18	0	82	100	4	0		21	16.54
5CF6BD94F695E8BD65E95B8F59AF05CC	2018/8/13 0:00	-89.88	740	89.48	822	99.4	9.13	1.69	0.36	2.66	122	0	9	0	232	100	0	0	1	24	2.91
F4CD2A0E96334E668F00C0C41148A9D9	2018/8/13 0:00										0	0	3	0	16	100	0	0			
CCCC3A6034AEAD8DF9AFEE8568492A2D	2018/8/13 0:00	-84.67	189	98.95	190	99.48	12.56	0	0	6.28	122	0	23	0	117	100	2	0		0	0
827FDA5C2DEA737F45E38242BF04F9B0	2018/8/13 0:00	-99.61	23	57.5	35	87.5	9.83	2.33	2.33	4.65	106	0	563	558	133	100	12	1	4	14	34.15
1453AF12E4F3A0B15D2FBA452026831C	2018/8/13 0:00										0	0	43	30	139	100	0	0			
92B0DC4DAC1B590ECB6544DDA9357CEC	2018/8/13 0:00	-89.15	480	86.64	528	95.31	14.06	0	0	0	226	0	44	24	157	100	1	0	3	116	20.94
